#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0009628	Response to abiotic stimulus	11	1147	0.69	0.00096	9606.ENSP00000248572,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000324173,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586	GNGT1,RAF1,EGFR,HSP90B1,HSPA5,P4HB,PTPN11,MAPK10,GRB2,MYD88,HRAS
GO:0051050	Positive regulation of transport	10	923	0.75	0.00096	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000363318,9606.ENSP00000407586,9606.ENSP00000440005,9606.ENSP00000468348	IL4,PLCG1,EGFR,CALR,GSK3B,PTPN11,IL2RG,HRAS,ARF1,MAP2K6
GO:0019222	Regulation of metabolic process	27	6948	0.3	0.0011	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000270517,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000361014,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,MKNK2,RAF1,PRKAR2A,ECSIT,RALB,EGFR,CAMK4,HSP90B1,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,ARG1,MAPK10,MKNK1,GRB2,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0002684	Positive regulation of immune system process	10	949	0.73	0.0012	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273	IL4,PLCG1,RAF1,PRKCB,CALR,PTPN11,ARG1,GRB2,HRAS,NCK1
GO:0051179	Localization	24	5591	0.34	0.0012	9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000359337,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	PLCG1,GNGT1,RAF1,EGFR,HSP90B1,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,WDR45,ARG1,MAPK10,GABRA3,GRB2,IRAK4,MYD88,HRAS,NCK1,RAB40C,ARF1,DDIT3,CLTC
GO:0080090	Regulation of primary metabolic process	25	6032	0.33	0.0012	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000361014,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,MKNK2,RAF1,PRKAR2A,RALB,EGFR,CAMK4,HSP90B1,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,MAPK10,MKNK1,GRB2,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0048011	Neurotrophin trk receptor signaling pathway	3	20	1.89	0.0013	9606.ENSP00000251849,9606.ENSP00000340944,9606.ENSP00000376345	RAF1,PTPN11,GRB2
GO:0080134	Regulation of response to stress	12	1437	0.63	0.0013	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665	IL4,RAF1,EGFR,HSPA5,GSK3B,P4HB,PTPN11,ARG1,MYD88,HRAS,NCK1,DDIT3
GO:0043406	Positive regulation of map kinase activity	6	265	1.07	0.0014	9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000468348	RAF1,EGFR,PTPN11,MAPK10,HRAS,MAP2K6
GO:0043085	Positive regulation of catalytic activity	12	1489	0.62	0.0018	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000440005,9606.ENSP00000468348	IL4,PLCG1,RAF1,PRKAR2A,RALB,EGFR,GSK3B,PTPN11,MAPK10,HRAS,ARF1,MAP2K6
GO:0045785	Positive regulation of cell adhesion	7	423	0.93	0.0018	9606.ENSP00000231449,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000376345,9606.ENSP00000417273	IL4,CALR,GSK3B,P4HB,PTPN11,GRB2,NCK1
GO:2001236	Regulation of extrinsic apoptotic signaling pathway	5	161	1.2	0.0018	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000300289,9606.ENSP00000311344,9606.ENSP00000324806	IL4,RAF1,PDIA3,PPP2R1B,GSK3B
GO:0051049	Regulation of transport	13	1776	0.58	0.0019	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000363318,9606.ENSP00000407586,9606.ENSP00000440005,9606.ENSP00000468348	IL4,PLCG1,RALB,EGFR,PRKCB,CALR,GSK3B,PTPN11,ARG1,IL2RG,HRAS,ARF1,MAP2K6
GO:0065009	Regulation of molecular function	22	4913	0.36	0.0019	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000270517,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348	FGF6,IL4,PLCG1,RAF1,PRKAR2A,ECSIT,RALB,EGFR,HSP90B1,PRKCB,PPP2R1B,NFKBIB,GSK3B,PTPN11,MAPK10,FGF17,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6
GO:0002682	Regulation of immune system process	12	1514	0.61	0.0020	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273	IL4,PLCG1,RAF1,CAMK4,PRKCB,CALR,PTPN11,ARG1,MAPK10,GRB2,HRAS,NCK1
GO:0031323	Regulation of cellular metabolic process	25	6239	0.31	0.0020	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000361014,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,MKNK2,RAF1,PRKAR2A,RALB,EGFR,CAMK4,HSP90B1,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,MAPK10,MKNK1,GRB2,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0097190	Apoptotic signaling pathway	6	286	1.03	0.0020	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000324806,9606.ENSP00000407586,9606.ENSP00000448665	IL4,MKNK2,RAF1,GSK3B,HRAS,DDIT3
GO:0008543	Fibroblast growth factor receptor signaling pathway	4	81	1.41	0.0022	9606.ENSP00000228837,9606.ENSP00000340944,9606.ENSP00000352414,9606.ENSP00000376345	FGF6,PTPN11,FGF17,GRB2
GO:0009968	Negative regulation of signal transduction	11	1271	0.65	0.0022	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000417273,9606.ENSP00000448665	IL4,RAF1,EGFR,PRKCB,CALR,HSPA5,GSK3B,ARG1,GRB2,NCK1,DDIT3
GO:0051171	Regulation of nitrogen compound metabolic process	24	5836	0.33	0.0022	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000361014,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,MKNK2,RAF1,PRKAR2A,RALB,EGFR,CAMK4,HSP90B1,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,MAPK10,MKNK1,GRB2,MYD88,HRAS,NCK1,DDIT3,MAP2K6,CLTC
GO:0051897	Positive regulation of protein kinase b signaling	5	170	1.18	0.0022	9606.ENSP00000228837,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352414,9606.ENSP00000376345	FGF6,EGFR,PTPN11,FGF17,GRB2
GO:0018105	Peptidyl-serine phosphorylation	5	177	1.16	0.0025	9606.ENSP00000250896,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000361014	MKNK2,CAMK4,PRKCB,GSK3B,MKNK1
GO:1903530	Regulation of secretion by cell	8	630	0.82	0.0025	9606.ENSP00000231449,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000440005,9606.ENSP00000468348	IL4,RALB,EGFR,PRKCB,GSK3B,PTPN11,ARF1,MAP2K6
GO:0008104	Protein localization	14	2139	0.53	0.0026	9606.ENSP00000248572,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000348848,9606.ENSP00000352157,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	GNGT1,RAF1,EGFR,HSP90B1,PRKCB,NFKBIB,CALR,HSPA5,WDR45,MAPK10,RAB40C,ARF1,DDIT3,CLTC
GO:0042832	Defense response to protozoan	3	27	1.76	0.0026	9606.ENSP00000349446,9606.ENSP00000401399,9606.ENSP00000407586	ARG1,MYD88,HRAS
GO:2001235	Positive regulation of apoptotic signaling pathway	5	180	1.16	0.0027	9606.ENSP00000300289,9606.ENSP00000311344,9606.ENSP00000324806,9606.ENSP00000417273,9606.ENSP00000448665	PDIA3,PPP2R1B,GSK3B,NCK1,DDIT3
GO:0071496	Cellular response to external stimulus	6	309	1.0	0.0028	9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000340944,9606.ENSP00000348848,9606.ENSP00000401399	RALB,EGFR,HSPA5,PTPN11,WDR45,MYD88
GO:1901699	Cellular response to nitrogen compound	8	645	0.81	0.0028	9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000376345	PRKAR2A,RALB,EGFR,HSP90B1,HSPA5,GSK3B,ARG1,GRB2
GO:0002429	Immune response-activating cell surface receptor signaling pathway	6	311	1.0	0.0029	9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000305355,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273	PLCG1,RAF1,PRKCB,GRB2,HRAS,NCK1
GO:0045595	Regulation of cell differentiation	13	1874	0.55	0.0029	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665	IL4,RAF1,EGFR,CAMK4,PRKCB,CALR,HSPA5,GSK3B,P4HB,PTPN11,NCK1,ARF1,DDIT3
GO:0071353	Cellular response to interleukin-4	3	29	1.73	0.0029	9606.ENSP00000324173,9606.ENSP00000349446,9606.ENSP00000363318	HSPA5,ARG1,IL2RG
GO:0009893	Positive regulation of metabolic process	19	3893	0.4	0.0030	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,CAMK4,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,MAPK10,GRB2,MYD88,HRAS,NCK1,DDIT3,MAP2K6
GO:0018193	Peptidyl-amino acid modification	9	867	0.73	0.0031	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000361014,9606.ENSP00000468348	IL4,MKNK2,EGFR,CAMK4,PRKCB,GSK3B,P4HB,MKNK1,MAP2K6
GO:0032501	Multicellular organismal process	26	6933	0.29	0.0033	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000359337,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	FGF6,IL4,PLCG1,GNGT1,MKNK2,RAF1,PRKAR2A,EGFR,CAMK4,PRKCB,CALR,HSPA5,GSK3B,P4HB,PTPN11,ARG1,FGF17,GABRA3,GRB2,IRAK4,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0044419	Interspecies interaction between organisms	13	1899	0.55	0.0033	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000270517,9606.ENSP00000275493,9606.ENSP00000312988,9606.ENSP00000349446,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005	IL4,PLCG1,ECSIT,EGFR,NFKBIB,ARG1,IL2RG,GRB2,IRAK4,MYD88,HRAS,NCK1,ARF1
GO:0046777	Protein autophosphorylation	5	192	1.13	0.0033	9606.ENSP00000250896,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000324806,9606.ENSP00000361014	MKNK2,EGFR,CAMK4,GSK3B,MKNK1
GO:0032270	Positive regulation of cellular protein metabolic process	12	1635	0.58	0.0036	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,HSPA5,GSK3B,PTPN11,MAPK10,HRAS,NCK1,MAP2K6
GO:0050863	Regulation of t cell activation	6	329	0.97	0.0036	9606.ENSP00000231449,9606.ENSP00000282356,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000417273	IL4,CAMK4,PTPN11,ARG1,GRB2,NCK1
GO:0048878	Chemical homeostasis	10	1124	0.66	0.0037	9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000340944,9606.ENSP00000440005,9606.ENSP00000448665	PLCG1,RAF1,PRKAR2A,EGFR,HSP90B1,PRKCB,CALR,PTPN11,ARF1,DDIT3
GO:0051239	Regulation of multicellular organismal process	17	3227	0.43	0.0037	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,PLCG1,EGFR,CAMK4,PRKCB,CALR,HSPA5,GSK3B,PTPN11,ARG1,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0009987	Cellular process	38	15024	0.11	0.0038	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000270517,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000359337,9606.ENSP00000361014,9606.ENSP00000363318,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	FGF6,IL4,PLCG1,GNGT1,MKNK2,RAF1,PRKAR2A,ECSIT,RALB,EGFR,CAMK4,HSP90B1,PDIA3,PRKCB,PPP2R1B,NFKBIB,CALR,HSPA5,GSK3B,P4HB,PTPN11,WDR45,ARG1,MAPK10,FGF17,GABRA3,MKNK1,IL2RG,GRB2,IRAK4,MYD88,HRAS,NCK1,RAB40C,ARF1,DDIT3,MAP2K6,CLTC
GO:0010604	Positive regulation of macromolecule metabolic process	18	3600	0.41	0.0038	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,CAMK4,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,MAPK10,MYD88,HRAS,NCK1,DDIT3,MAP2K6
GO:0019725	Cellular homeostasis	9	895	0.71	0.0038	9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000327801,9606.ENSP00000440005,9606.ENSP00000448665	PLCG1,RAF1,HSP90B1,PDIA3,PRKCB,CALR,P4HB,ARF1,DDIT3
GO:0097191	Extrinsic apoptotic signaling pathway	4	100	1.31	0.0040	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000324806	IL4,MKNK2,RAF1,GSK3B
GO:0042592	Homeostatic process	12	1676	0.57	0.0042	9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000440005,9606.ENSP00000448665	PLCG1,RAF1,PRKAR2A,EGFR,HSP90B1,PDIA3,PRKCB,CALR,P4HB,PTPN11,ARF1,DDIT3
GO:0032103	Positive regulation of response to external stimulus	7	511	0.85	0.0043	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000349446,9606.ENSP00000401399,9606.ENSP00000407586	IL4,RAF1,EGFR,CALR,ARG1,MYD88,HRAS
GO:0051208	Sequestering of calcium ion	2	4	2.41	0.0043	9606.ENSP00000299767,9606.ENSP00000320866	HSP90B1,CALR
GO:0097192	Extrinsic apoptotic signaling pathway in absence of ligand	3	35	1.64	0.0043	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000324806	IL4,MKNK2,GSK3B
GO:0030155	Regulation of cell adhesion	8	712	0.76	0.0046	9606.ENSP00000231449,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000417273	IL4,CALR,GSK3B,P4HB,PTPN11,ARG1,GRB2,NCK1
GO:0006457	Protein folding	5	213	1.08	0.0047	9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000327801	HSP90B1,PDIA3,CALR,HSPA5,P4HB
GO:0048523	Negative regulation of cellular process	21	4874	0.35	0.0049	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,PLCG1,RAF1,PRKAR2A,EGFR,HSP90B1,PRKCB,CALR,HSPA5,GSK3B,PTPN11,ARG1,MAPK10,GRB2,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0050793	Regulation of developmental process	15	2648	0.46	0.0051	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	IL4,PLCG1,RAF1,EGFR,CAMK4,PRKCB,CALR,HSPA5,GSK3B,P4HB,PTPN11,NCK1,ARF1,DDIT3,CLTC
GO:0001932	Regulation of protein phosphorylation	11	1459	0.59	0.0055	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,PTPN11,MAPK10,GRB2,HRAS,NCK1,MAP2K6
GO:0017157	Regulation of exocytosis	5	222	1.06	0.0055	9606.ENSP00000231449,9606.ENSP00000272519,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000440005	IL4,RALB,PRKCB,GSK3B,ARF1
GO:0071407	Cellular response to organic cyclic compound	7	537	0.83	0.0055	9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446	RALB,EGFR,HSP90B1,CALR,HSPA5,GSK3B,ARG1
GO:0044087	Regulation of cellular component biogenesis	9	971	0.68	0.0061	9606.ENSP00000251849,9606.ENSP00000272519,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005	RAF1,RALB,HSPA5,GSK3B,PTPN11,GRB2,HRAS,NCK1,ARF1
GO:0048519	Negative regulation of biological process	22	5389	0.32	0.0062	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,PLCG1,RAF1,PRKAR2A,EGFR,HSP90B1,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,PTPN11,ARG1,MAPK10,GRB2,MYD88,HRAS,NCK1,ARF1,DDIT3,MAP2K6,CLTC
GO:0060627	Regulation of vesicle-mediated transport	7	550	0.82	0.0062	9606.ENSP00000231449,9606.ENSP00000272519,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000363318,9606.ENSP00000440005	IL4,RALB,PRKCB,CALR,GSK3B,IL2RG,ARF1
GO:0031325	Positive regulation of cellular metabolic process	17	3413	0.41	0.0064	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,CAMK4,PRKCB,NFKBIB,HSPA5,GSK3B,PTPN11,MAPK10,GRB2,HRAS,NCK1,DDIT3,MAP2K6
